frame,t,person_id,lm_idx,lm_name,x_px,y_px,x_world,y_world,z_world,visibility,presence
37,1.4800,0,15,left_wrist,878.03,489.70,0.2091,-0.5150,-0.0702,0.227,1.000
37,1.4800,0,16,right_wrist,879.84,510.84,0.1823,-0.4222,-0.4834,0.999,1.000
37,1.4800,0,17,left_pinky,882.51,484.68,0.2180,-0.5357,-0.0828,0.402,1.000
37,1.4800,0,18,right_pinky,893.88,505.97,0.2366,-0.4530,-0.5686,0.999,1.000
37,1.4800,0,19,left_index,882.57,479.52,0.2132,-0.5517,-0.0956,0.411,1.000
37,1.4800,0,20,right_index,894.54,497.62,0.2782,-0.5086,-0.5519,0.998,1.000
37,1.4800,0,21,left_thumb,880.74,483.02,0.2181,-0.5040,-0.0839,0.336,1.000
37,1.4800,0,22,right_thumb,888.44,501.12,0.1966,-0.4473,-0.4865,0.993,1.000
37,1.4800,0,23,left_hip,820.60,635.57,-0.0055,-0.0050,0.0988,1.000,1.000
37,1.4800,0,24,right_hip,828.05,635.33,0.0067,-0.0017,-0.0946,1.000,1.000
37,1.4800,0,25,left_knee,863.53,725.53,0.1371,0.3783,0.0276,0.439,1.000
37,1.4800,0,26,right_knee,890.94,721.84,0.2522,0.2768,-0.1584,0.988,1.000
37,1.4800,0,27,left_ankle,801.20,802.74,-0.0911,0.6594,0.0186,0.679,1.000
37,1.4800,0,28,right_ankle,881.05,822.73,0.1530,0.6523,-0.1373,0.983,1.000
37,1.4800,0,29,left_heel,776.96,812.42,-0.1391,0.6840,0.0305,0.775,1.000
37,1.4800,0,30,right_heel,868.13,844.46,0.1525,0.6882,-0.1710,0.959,1.000
37,1.4800,0,31,left_foot_index,807.90,852.71,-0.0967,0.7365,0.0481,0.690,1.000
37,1.4800,0,32,right_foot_index,921.93,848.67,0.2411,0.7027,-0.1862,0.962,1.000
38,1.5200,0,0,nose,814.80,460.31,-0.0868,-0.6574,-0.0403,1.000,1.000
38,1.5200,0,1,left_eye_inner,808.58,458.19,-0.1177,-0.6582,-0.0383,1.000,1.000
38,1.5200,0,2,left_eye,807.23,458.99,-0.1191,-0.6609,-0.0275,0.999,1.000
38,1.5200,0,3,left_eye_outer,805.96,459.80,-0.1192,-0.6593,-0.0309,1.000,1.000
38,1.5200,0,4,right_eye_inner,811.46,457.87,-0.1127,-0.6715,-0.0708,1.000,1.000
38,1.5200,0,5,right_eye,812.06,458.38,-0.1088,-0.6698,-0.0812,1.000,1.000
38,1.5200,0,6,right_eye_outer,812.61,458.84,-0.1038,-0.6607,-0.0606,1.000,1.000
38,1.5200,0,7,left_ear,802.74,466.96,-0.1545,-0.6192,0.0082,1.000,1.000
38,1.5200,0,8,right_ear,811.97,463.98,-0.1420,-0.5574,-0.0839,1.000,1.000
38,1.5200,0,9,mouth_left,817.13,468.17,-0.0742,-0.6454,-0.0060,1.000,1.000
38,1.5200,0,10,mouth_right,819.04,467.56,-0.0669,-0.6060,-0.0619,1.000,1.000
38,1.5200,0,11,left_shoulder,824.39,505.31,-0.0710,-0.4937,0.1521,1.000,1.000
38,1.5200,0,12,right_shoulder,817.41,510.68,-0.1179,-0.5312,-0.0618,1.000,1.000
38,1.5200,0,13,left_elbow,844.08,510.20,0.0058,-0.5111,0.3285,0.132,1.000
38,1.5200,0,14,right_elbow,835.02,551.43,-0.0220,-0.3251,-0.2476,0.994,1.000
38,1.5200,0,15,left_wrist,873.42,485.75,0.1287,-0.6351,0.5859,0.716,1.000
38,1.5200,0,16,right_wrist,890.44,515.96,0.1213,-0.4130,-0.3839,0.996,1.000
38,1.5200,0,17,left_pinky,879.18,476.75,0.1210,-0.6812,0.6418,0.803,1.000
38,1.5200,0,18,right_pinky,905.82,513.33,0.1705,-0.4598,-0.4567,0.996,1.000
38,1.5200,0,19,left_index,878.57,473.78,0.1280,-0.6956,0.6253,0.816,1.000
38,1.5200,0,20,right_index,904.39,505.71,0.2005,-0.5213,-0.4276,0.995,1.000
38,1.5200,0,21,left_thumb,877.72,477.55,0.1514,-0.6337,0.5852,0.792,1.000
38,1.5200,0,22,right_thumb,900.22,506.83,0.1334,-0.4416,-0.3772,0.988,1.000
38,1.5200,0,23,left_hip,852.35,640.31,0.0248,0.0112,0.1060,1.000,1.000
38,1.5200,0,24,right_hip,840.43,641.64,-0.0267,-0.0169,-0.1020,1.000,1.000
38,1.5200,0,25,left_knee,902.63,728.23,0.2262,0.3380,0.0449,0.656,1.000
38,1.5200,0,26,right_knee,886.66,726.19,0.1118,0.2461,-0.1751,0.991,1.000
38,1.5200,0,27,left_ankle,885.32,826.88,0.1921,0.6970,0.0619,0.952,1.000
38,1.5200,0,28,right_ankle,820.62,800.91,-0.1024,0.5778,-0.0679,0.989,1.000
38,1.5200,0,29,left_heel,869.82,848.65,0.1599,0.7411,0.0739,0.946,1.000
38,1.5200,0,30,right_heel,801.28,806.94,-0.1222,0.6080,-0.0925,0.944,1.000
38,1.5200,0,31,left_foot_index,922.37,852.46,0.2076,0.7866,0.0830,0.973,1.000
38,1.5200,0,32,right_foot_index,833.43,844.65,-0.0803,0.6758,-0.0921,0.990,1.000
39,1.5600,0,0,nose,828.34,471.85,0.0365,-0.5983,-0.2632,1.000,1.000
39,1.5600,0,1,left_eye_inner,817.78,467.55,-0.0059,-0.6179,-0.2806,1.000,1.000
39,1.5600,0,2,left_eye,817.36,466.93,-0.0039,-0.6184,-0.2687,1.000,1.000
39,1.5600,0,3,left_eye_outer,817.23,466.23,-0.0067,-0.6177,-0.2712,1.000,1.000
39,1.5600,0,4,right_eye_inner,817.01,472.61,-0.0042,-0.6181,-0.3007,1.000,1.000
39,1.5600,0,5,right_eye,816.13,474.70,-0.0015,-0.6142,-0.3150,1.000,1.000
39,1.5600,0,6,right_eye_outer,815.04,477.38,-0.0025,-0.6083,-0.2883,1.000,1.000
39,1.5600,0,7,left_ear,815.63,473.08,-0.0067,-0.5694,-0.2329,1.000,1.000
39,1.5600,0,8,right_ear,812.12,485.98,-0.0540,-0.4887,-0.2772,1.000,1.000
39,1.5600,0,9,mouth_left,834.27,477.04,0.0784,-0.5706,-0.2360,1.000,1.000
39,1.5600,0,10,mouth_right,832.93,482.73,0.0587,-0.5250,-0.2756,1.000,1.000
39,1.5600,0,11,left_shoulder,843.71,501.82,0.0970,-0.4682,-0.0297,1.000,1.000
39,1.5600,0,12,right_shoulder,855.83,538.55,0.0999,-0.4171,-0.1908,1.000,1.000
39,1.5600,0,13,left_elbow,852.46,512.12,0.1412,-0.5015,0.1294,0.022,1.000
39,1.5600,0,14,right_elbow,836.47,571.08,0.0298,-0.2406,-0.3952,0.948,1.000
39,1.5600,0,15,left_wrist,881.42,487.03,0.2287,-0.5521,0.3219,0.132,1.000
39,1.5600,0,16,right_wrist,892.59,535.10,0.1683,-0.3164,-0.5767,0.998,1.000
39,1.5600,0,17,left_pinky,882.42,477.06,0.2304,-0.5928,0.3661,0.315,1.000
39,1.5600,0,18,right_pinky,911.08,526.74,0.2336,-0.3489,-0.6616,0.998,1.000
39,1.5600,0,19,left_index,884.56,475.90,0.2291,-0.6173,0.3638,0.346,1.000
39,1.5600,0,20,right_index,910.40,518.85,0.2767,-0.3810,-0.6345,0.998,1.000
39,1.5600,0,21,left_thumb,884.02,480.74,0.2387,-0.5438,0.3252,0.329,1.000
39,1.5600,0,22,right_thumb,904.63,520.65,0.1876,-0.3334,-0.5788,0.994,1.000
39,1.5600,0,23,left_hip,821.24,639.79,-0.0021,-0.0132,0.1119,1.000,1.000
39,1.5600,0,24,right_hip,834.48,643.22,0.0050,0.0055,-0.1072,1.000,1.000
39,1.5600,0,25,left_knee,877.88,720.65,0.1607,0.3124,0.1306,0.023,1.000
39,1.5600,0,26,right_knee,906.75,733.91,0.2610,0.2642,-0.1865,0.911,1.000
39,1.5600,0,27,left_ankle,847.59,798.59,0.0537,0.6347,0.2061,0.292,1.000
39,1.5600,0,28,right_ankle,877.20,827.14,0.1509,0.6235,-0.1241,0.949,1.000
39,1.5600,0,29,left_heel,827.76,808.58,0.0208,0.6589,0.2211,0.454,1.000
39,1.5600,0,30,right_heel,862.08,845.93,0.1464,0.6563,-0.1475,0.918,1.000
39,1.5600,0,31,left_foot_index,864.64,826.29,0.0934,0.6627,0.2227,0.429,1.000
39,1.5600,0,32,right_foot_index,907.56,847.00,0.2325,0.6567,-0.1662,0.923,1.000
40,1.6000,0,0,nose,825.23,477.02,-0.0491,-0.6581,-0.1024,0.999,1.000
40,1.6000,0,1,left_eye_inner,817.34,476.30,-0.0923,-0.6641,-0.1094,0.998,1.000
40,1.6000,0,2,left_eye,816.87,476.25,-0.0905,-0.6648,-0.1001,0.998,1.000
40,1.6000,0,3,left_eye_outer,816.62,476.07,-0.0920,-0.6642,-0.1039,0.998,1.000
40,1.6000,0,4,right_eye_inner,817.72,479.73,-0.0905,-0.6638,-0.1365,0.999,1.000
40,1.6000,0,5,right_eye,817.30,481.63,-0.0868,-0.6615,-0.1501,1.000,1.000
40,1.6000,0,6,right_eye_outer,817.01,483.22,-0.0854,-0.6538,-0.1260,1.000,1.000
40,1.6000,0,7,left_ear,817.82,482.35,-0.0986,-0.6213,-0.0632,0.999,1.000
40,1.6000,0,8,right_ear,817.13,491.12,-0.1222,-0.5368,-0.1206,0.999,1.000
40,1.6000,0,9,mouth_left,830.67,481.53,-0.0116,-0.6425,-0.0731,0.999,1.000
40,1.6000,0,10,mouth_right,831.28,485.34,-0.0220,-0.5957,-0.1194,0.999,1.000
40,1.6000,0,11,left_shoulder,848.20,507.65,0.0310,-0.5408,0.0791,1.000,1.000
40,1.6000,0,12,right_shoulder,836.63,526.93,0.0112,-0.4988,-0.0807,1.000,1.000
40,1.6000,0,13,left_elbow,877.10,496.53,0.1183,-0.6212,0.1081,0.071,1.000
40,1.6000,0,14,right_elbow,843.40,579.08,0.0284,-0.3076,-0.2776,0.968,1.000
40,1.6000,0,15,left_wrist,885.65,482.83,0.1594,-0.6605,0.1528,0.326,1.000
40,1.6000,0,16,right_wrist,898.31,546.88,0.1656,-0.3707,-0.4594,0.995,1.000
40,1.6000,0,17,left_pinky,884.87,475.34,0.1477,-0.6806,0.1627,0.502,1.000
40,1.6000,0,18,right_pinky,913.57,544.27,0.2211,-0.3969,-0.5430,0.995,1.000
40,1.6000,0,19,left_index,882.39,475.46,0.1329,-0.6885,0.1546,0.528,1.000
40,1.6000,0,20,right_index,914.82,535.87,0.2661,-0.4363,-0.5208,0.994,1.000
40,1.6000,0,21,left_thumb,881.95,479.67,0.1634,-0.6453,0.1483,0.473,1.000
40,1.6000,0,22,right_thumb,908.93,535.63,0.1833,-0.3879,-0.4602,0.979,1.000
40,1.6000,0,23,left_hip,851.20,650.83,0.0061,-0.0049,0.1064,1.000,1.000
40,1.6000,0,24,right_hip,848.49,654.81,-0.0042,-0.0020,-0.1013,1.000,1.000
40,1.6000,0,25,left_knee,911.16,731.93,0.2068,0.3262,0.0710,0.012,1.000
40,1.6000,0,26,right_knee,909.36,739.71,0.2139,0.2915,-0.1707,0.878,1.000
40,1.6000,0,27,left_ankle,880.94,823.95,0.1379,0.6783,0.1350,0.082,1.000
40,1.6000,0,28,right_ankle,878.86,836.17,0.0699,0.6584,-0.1284,0.848,1.000
40,1.6000,0,29,left_heel,868.64,838.66,0.1115,0.7124,0.1509,0.179,1.000
40,1.6000,0,30,right_heel,863.42,856.81,0.0689,0.6928,-0.1593,0.700,1.000
40,1.6000,0,31,left_foot_index,909.93,841.07,0.2044,0.6953,0.1543,0.170,1.000
40,1.6000,0,32,right_foot_index,916.66,852.85,0.1785,0.6841,-0.1965,0.797,1.000
41,1.6400,0,0,nose,834.97,486.50,-0.0083,-0.5795,-0.4091,1.000,1.000
41,1.6400,0,1,left_eye_inner,827.27,485.43,-0.0444,-0.5978,-0.4219,1.000,1.000
41,1.6400,0,2,left_eye,827.09,484.99,-0.0427,-0.5981,-0.4098,1.000,1.000
41,1.6400,0,3,left_eye_outer,826.96,484.56,-0.0461,-0.5981,-0.4139,1.000,1.000
41,1.6400,0,4,right_eye_inner,825.75,489.60,-0.0558,-0.5899,-0.4384,1.000,1.000
41,1.6400,0,5,right_eye,824.60,491.87,-0.0497,-0.5877,-0.4549,1.000,1.000
41,1.6400,0,6,right_eye_outer,823.59,493.89,-0.0508,-0.5802,-0.4265,1.000,1.000
41,1.6400,0,7,left_ear,825.38,492.86,-0.0238,-0.5442,-0.3600,1.000,1.000
41,1.6400,0,8,right_ear,821.02,505.62,-0.1032,-0.4507,-0.3835,1.000,1.000
41,1.6400,0,9,mouth_left,841.38,492.44,0.0386,-0.5516,-0.3738,1.000,1.000
41,1.6400,0,10,mouth_right,839.51,496.98,0.0150,-0.5021,-0.4129,1.000,1.000
41,1.6400,0,11,left_shoulder,864.89,520.06,0.1193,-0.4519,-0.1959,1.000,1.000
41,1.6400,0,12,right_shoulder,839.01,548.77,0.0328,-0.3719,-0.2912,1.000,1.000
41,1.6400,0,13,left_elbow,884.91,508.81,0.1787,-0.5548,-0.1995,0.300,1.000
41,1.6400,0,14,right_elbow,847.80,598.71,0.0618,-0.2033,-0.5252,0.997,1.000
41,1.6400,0,15,left_wrist,885.46,481.83,0.1764,-0.6124,-0.1455,0.297,1.000
41,1.6400,0,16,right_wrist,902.18,564.31,0.1765,-0.2983,-0.7323,0.997,1.000
41,1.6400,0,17,left_pinky,882.52,473.39,0.1579,-0.6482,-0.1302,0.249,1.000
41,1.6400,0,18,right_pinky,918.53,562.34,0.2322,-0.3261,-0.8236,0.992,1.000
41,1.6400,0,19,left_index,881.46,475.14,0.1527,-0.6552,-0.1475,0.228,1.000
41,1.6400,0,20,right_index,919.09,553.63,0.2743,-0.3754,-0.8063,0.989,1.000
41,1.6400,0,21,left_thumb,882.24,479.94,0.1742,-0.5949,-0.1531,0.172,1.000
41,1.6400,0,22,right_thumb,912.28,555.02,0.1954,-0.3195,-0.7411,0.956,1.000
41,1.6400,0,23,left_hip,845.75,645.66,0.0233,-0.0256,0.0848,1.000,1.000
41,1.6400,0,24,right_hip,838.06,660.23,-0.0223,0.0198,-0.0807,1.000,1.000
41,1.6400,0,25,left_knee,922.95,732.57,0.2510,0.2946,-0.0287,0.031,1.000
41,1.6400,0,26,right_knee,905.16,742.36,0.2041,0.3080,-0.1310,0.799,1.000
41,1.6400,0,27,left_ankle,888.85,819.15,0.1650,0.6566,0.0589,0.066,1.000
41,1.6400,0,28,right_ankle,879.57,834.80,0.1145,0.6500,-0.0574,0.724,1.000
41,1.6400,0,29,left_heel,873.53,835.54,0.1403,0.6826,0.0747,0.119,1.000
41,1.6400,0,30,right_heel,864.34,849.43,0.1123,0.6826,-0.0809,0.504,1.000
41,1.6400,0,31,left_foot_index,920.29,843.99,0.2433,0.6729,0.0517,0.139,1.000
41,1.6400,0,32,right_foot_index,912.46,851.41,0.1941,0.6844,-0.1222,0.676,1.000
42,1.6800,0,0,nose,839.63,490.68,0.0011,-0.6411,-0.2793,1.000,1.000
42,1.6800,0,1,left_eye_inner,830.68,490.39,-0.0502,-0.6512,-0.2879,1.000,1.000
42,1.6800,0,2,left_eye,830.11,490.92,-0.0482,-0.6514,-0.2741,1.000,1.000
42,1.6800,0,3,left_eye_outer,829.38,491.75,-0.0521,-0.6507,-0.2774,1.000,1.000
42,1.6800,0,4,right_eye_inner,830.59,493.30,-0.0488,-0.6504,-0.3141,1.000,1.000
42,1.6800,0,5,right_eye,829.87,495.93,-0.0452,-0.6470,-0.3272,1.000,1.000
42,1.6800,0,6,right_eye_outer,829.16,498.48,-0.0444,-0.6402,-0.3013,1.000,1.000
42,1.6800,0,7,left_ear,826.74,501.97,-0.0636,-0.5829,-0.2274,1.000,1.000
42,1.6800,0,8,right_ear,825.59,509.96,-0.1062,-0.5041,-0.2905,1.000,1.000
42,1.6800,0,9,mouth_left,844.26,498.27,0.0398,-0.6105,-0.2441,1.000,1.000
42,1.6800,0,10,mouth_right,844.90,502.89,0.0249,-0.5648,-0.2919,1.000,1.000
42,1.6800,0,11,left_shoulder,857.13,530.14,0.0662,-0.4998,-0.0627,1.000,1.000
42,1.6800,0,12,right_shoulder,852.03,564.37,0.0199,-0.4247,-0.1999,1.000,1.000
42,1.6800,0,13,left_elbow,882.41,496.04,0.1313,-0.6258,0.1119,0.271,1.000
42,1.6800,0,14,right_elbow,850.17,611.73,0.0339,-0.2143,-0.4068,0.980,1.000
42,1.6800,0,15,left_wrist,884.38,473.56,0.1479,-0.7298,0.3231,0.615,1.000
42,1.6800,0,16,right_wrist,909.51,586.51,0.1749,-0.2910,-0.5914,0.993,1.000
42,1.6800,0,17,left_pinky,882.44,463.56,0.1290,-0.7710,0.3747,0.668,1.000
42,1.6800,0,18,right_pinky,924.50,584.55,0.2373,-0.3108,-0.6802,0.993,1.000
42,1.6800,0,19,left_index,878.65,464.63,0.1197,-0.7885,0.3573,0.679,1.000
42,1.6800,0,20,right_index,925.92,576.28,0.2825,-0.3600,-0.6573,0.992,1.000
42,1.6800,0,21,left_thumb,878.48,470.01,0.1535,-0.7199,0.3216,0.637,1.000
42,1.6800,0,22,right_thumb,921.46,576.45,0.1968,-0.3150,-0.5940,0.977,1.000
42,1.6800,0,23,left_hip,855.10,658.10,0.0168,-0.0239,0.1076,1.000,1.000
42,1.6800,0,24,right_hip,850.55,666.97,-0.0168,0.0179,-0.1029,1.000,1.000
42,1.6800,0,25,left_knee,923.86,734.84,0.2059,0.2817,0.0520,0.030,1.000
42,1.6800,0,26,right_knee,915.09,745.41,0.2268,0.2695,-0.1886,0.662,1.000
42,1.6800,0,27,left_ankle,889.89,820.72,0.1520,0.6374,0.1009,0.106,0.999
42,1.6800,0,28,right_ankle,878.70,834.89,0.0688,0.6412,-0.1130,0.643,0.997
42,1.6800,0,29,left_heel,871.45,836.73,0.1249,0.6654,0.1138,0.197,0.997
42,1.6800,0,30,right_heel,858.99,850.58,0.0598,0.6794,-0.1364,0.498,0.996
42,1.6800,0,31,left_foot_index,916.93,843.43,0.2165,0.6640,0.1147,0.199,0.997
42,1.6800,0,32,right_foot_index,905.90,854.83,0.1416,0.6933,-0.1603,0.645,0.998
43,1.7200,0,0,nose,845.50,504.48,-0.0443,-0.6491,-0.2965,1.000,1.000
43,1.7200,0,1,left_eye_inner,837.09,503.16,-0.0952,-0.6502,-0.2966,1.000,1.000
43,1.7200,0,2,left_eye,836.86,503.47,-0.0928,-0.6506,-0.2839,1.000,1.000
43,1.7200,0,3,left_eye_outer,836.66,503.80,-0.0967,-0.6490,-0.2861,1.000,1.000
43,1.7200,0,4,right_eye_inner,836.20,505.18,-0.0928,-0.6500,-0.3268,1.000,1.000
43,1.7200,0,5,right_eye,835.12,507.03,-0.0895,-0.6472,-0.3384,1.000,1.000
43,1.7200,0,6,right_eye_outer,833.93,509.04,-0.0875,-0.6390,-0.3136,1.000,1.000
43,1.7200,0,7,left_ear,833.70,513.33,-0.1071,-0.5809,-0.2185,1.000,1.000
43,1.7200,0,8,right_ear,830.42,519.27,-0.1482,-0.5007,-0.3001,1.000,1.000
43,1.7200,0,9,mouth_left,851.01,511.21,-0.0065,-0.6242,-0.2529,1.000,1.000
43,1.7200,0,10,mouth_right,850.37,513.99,-0.0185,-0.5789,-0.3065,1.000,1.000
43,1.7200,0,11,left_shoulder,858.55,538.12,0.0270,-0.5179,-0.0573,1.000,1.000
43,1.7200,0,12,right_shoulder,844.15,565.64,-0.0625,-0.4386,-0.1908,1.000,1.000
43,1.7200,0,13,left_elbow,878.05,495.85,0.1001,-0.6713,0.1310,0.660,1.000
43,1.7200,0,14,right_elbow,855.03,627.31,0.0028,-0.2145,-0.3308,0.986,1.000
43,1.7200,0,15,left_wrist,883.74,468.16,0.1054,-0.8120,0.3394,0.933,1.000
43,1.7200,0,16,right_wrist,913.88,603.24,0.1493,-0.2878,-0.4441,0.982,1.000
43,1.7200,0,17,left_pinky,881.38,458.93,0.0841,-0.8619,0.3816,0.930,1.000
43,1.7200,0,18,right_pinky,931.15,601.45,0.2154,-0.3163,-0.5210,0.980,1.000
43,1.7200,0,19,left_index,876.97,459.07,0.0707,-0.8793,0.3648,0.930,1.000
43,1.7200,0,20,right_index,932.11,592.90,0.2467,-0.3753,-0.5037,0.977,1.000
43,1.7200,0,21,left_thumb,877.54,463.75,0.1114,-0.8067,0.3359,0.913,1.000
43,1.7200,0,22,right_thumb,926.27,593.70,0.1672,-0.3178,-0.4480,0.939,1.000
43,1.7200,0,23,left_hip,875.79,665.49,0.0327,-0.0213,0.1086,1.000,1.000
43,1.7200,0,24,right_hip,861.65,670.68,-0.0324,0.0161,-0.1035,1.000,1.000
43,1.7200,0,25,left_knee,937.35,738.29,0.2520,0.2841,-0.0076,0.510,1.000
43,1.7200,0,26,right_knee,930.07,747.34,0.2283,0.2511,-0.1934,0.966,1.000
43,1.7200,0,27,left_ankle,895.22,817.77,0.1566,0.6243,0.0711,0.563,1.000
43,1.7200,0,28,right_ankle,880.20,828.08,0.0329,0.6186,-0.0825,0.931,0.999
43,1.7200,0,29,left_heel,882.20,829.37,0.1258,0.6548,0.0892,0.573,1.000
43,1.7200,0,30,right_heel,864.81,841.75,0.0200,0.6560,-0.1018,0.769,0.999
43,1.7200,0,31,left_foot_index,921.46,843.67,0.2013,0.6684,0.1065,0.749,0.999
43,1.7200,0,32,right_foot_index,909.65,855.96,0.0980,0.6906,-0.1072,0.938,0.999
44,1.7600,0,0,nose,843.80,514.32,-0.1600,-0.5974,-0.3774,1.000,1.000
44,1.7600,0,1,left_eye_inner,836.15,511.05,-0.1956,-0.5931,-0.3705,1.000,1.000
44,1.7600,0,2,left_eye,836.64,510.25,-0.1954,-0.5932,-0.3600,1.000,1.000
44,1.7600,0,3,left_eye_outer,837.07,509.42,-0.1970,-0.5914,-0.3629,1.000,1.000
44,1.7600,0,4,right_eye_inner,834.22,515.38,-0.1977,-0.5911,-0.4063,1.000,1.000
44,1.7600,0,5,right_eye,833.29,517.98,-0.1937,-0.5893,-0.4186,1.000,1.000
44,1.7600,0,6,right_eye_outer,832.42,520.61,-0.1880,-0.5817,-0.3937,1.000,1.000
44,1.7600,0,7,left_ear,835.91,515.68,-0.2107,-0.5529,-0.2781,1.000,1.000
44,1.7600,0,8,right_ear,830.38,528.80,-0.2288,-0.4489,-0.3726,1.000,1.000
44,1.7600,0,9,mouth_left,850.51,518.82,-0.1374,-0.5920,-0.3235,1.000,1.000
44,1.7600,0,10,mouth_right,849.08,523.92,-0.1351,-0.5442,-0.3839,1.000,1.000
44,1.7600,0,11,left_shoulder,855.49,531.69,-0.1134,-0.5402,-0.0862,1.000,1.000
44,1.7600,0,12,right_shoulder,842.93,577.03,-0.1917,-0.4045,-0.2487,1.000,1.000
44,1.7600,0,13,left_elbow,875.19,494.56,-0.0358,-0.6965,0.0385,0.530,1.000
44,1.7600,0,14,right_elbow,856.39,635.20,-0.0915,-0.1564,-0.3159,0.988,0.999
44,1.7600,0,15,left_wrist,880.03,459.92,-0.0007,-0.8170,0.1087,0.934,1.000
44,1.7600,0,16,right_wrist,919.10,622.59,0.0607,-0.1813,-0.3601,0.978,1.000
44,1.7600,0,17,left_pinky,880.05,450.15,-0.0140,-0.8606,0.1162,0.935,1.000
44,1.7600,0,18,right_pinky,933.18,623.30,0.1199,-0.2182,-0.4336,0.964,1.000
44,1.7600,0,19,left_index,877.32,451.27,-0.0360,-0.8626,0.1039,0.939,1.000
44,1.7600,0,20,right_index,934.26,612.60,0.1433,-0.2915,-0.4200,0.962,1.000
44,1.7600,0,21,left_thumb,876.88,456.94,0.0079,-0.8085,0.1005,0.921,1.000
44,1.7600,0,22,right_thumb,929.29,612.89,0.0750,-0.2133,-0.3650,0.896,1.000
44,1.7600,0,23,left_hip,893.11,662.12,0.0340,-0.0215,0.1021,1.000,1.000
44,1.7600,0,24,right_hip,883.49,671.78,-0.0355,0.0145,-0.0982,1.000,1.000
44,1.7600,0,25,left_knee,937.20,735.69,0.1833,0.3183,0.0855,0.286,1.000
44,1.7600,0,26,right_knee,938.37,746.35,0.1307,0.2940,-0.1335,0.933,0.999
44,1.7600,0,27,left_ankle,896.57,813.94,0.0987,0.6721,0.1748,0.496,1.000
44,1.7600,0,28,right_ankle,885.45,827.11,-0.0456,0.6704,-0.0498,0.903,0.997
44,1.7600,0,29,left_heel,881.89,826.72,0.0691,0.7157,0.1934,0.561,0.999
44,1.7600,0,30,right_heel,867.72,838.11,-0.0630,0.7046,-0.0686,0.696,0.997
44,1.7600,0,31,left_foot_index,923.85,840.80,0.1205,0.7466,0.1976,0.673,0.999
44,1.7600,0,32,right_foot_index,916.63,854.20,0.0021,0.7404,-0.0940,0.896,0.996
45,1.8000,0,0,nose,849.62,507.15,-0.1584,-0.5817,-0.3963,1.000,1.000
45,1.8000,0,1,left_eye_inner,841.37,508.28,-0.1998,-0.5761,-0.3947,1.000,1.000
45,1.8000,0,2,left_eye,840.70,508.47,-0.1984,-0.5757,-0.3818,1.000,1.000
45,1.8000,0,3,left_eye_outer,840.12,508.58,-0.2016,-0.5733,-0.3848,1.000,1.000
45,1.8000,0,4,right_eye_inner,841.25,511.12,-0.1974,-0.5775,-0.4302,1.000,1.000
45,1.8000,0,5,right_eye,840.58,513.73,-0.1928,-0.5762,-0.4440,1.000,1.000
45,1.8000,0,6,right_eye_outer,839.92,516.65,-0.1881,-0.5689,-0.4178,1.000,1.000
45,1.8000,0,7,left_ear,836.50,518.08,-0.2214,-0.5299,-0.3150,1.000,1.000
45,1.8000,0,8,right_ear,836.71,527.81,-0.2296,-0.4408,-0.4125,1.000,1.000
45,1.8000,0,9,mouth_left,854.80,512.76,-0.1354,-0.5726,-0.3468,1.000,1.000
45,1.8000,0,10,mouth_right,854.83,516.52,-0.1317,-0.5302,-0.4078,1.000,1.000
45,1.8000,0,11,left_shoulder,857.94,534.18,-0.1228,-0.5021,-0.1482,1.000,1.000
45,1.8000,0,12,right_shoulder,846.43,575.93,-0.2013,-0.3826,-0.2763,1.000,1.000
45,1.8000,0,13,left_elbow,873.85,493.45,-0.0799,-0.6497,0.0005,0.860,1.000
45,1.8000,0,14,right_elbow,856.04,641.24,-0.1199,-0.1104,-0.3512,0.998,1.000
45,1.8000,0,15,left_wrist,879.28,453.87,-0.0496,-0.8148,0.1219,0.988,1.000
45,1.8000,0,16,right_wrist,922.02,631.23,0.0432,-0.1330,-0.4157,0.996,1.000
45,1.8000,0,17,left_pinky,881.69,441.62,-0.0687,-0.8701,0.1445,0.989,1.000
45,1.8000,0,18,right_pinky,938.77,631.48,0.1148,-0.1549,-0.4900,0.995,1.000
45,1.8000,0,19,left_index,876.16,441.96,-0.0844,-0.8838,0.1322,0.989,1.000
45,1.8000,0,20,right_index,940.33,622.11,0.1492,-0.2294,-0.4773,0.994,1.000
45,1.8000,0,21,left_thumb,874.16,447.01,-0.0378,-0.8121,0.1167,0.984,1.000
45,1.8000,0,22,right_thumb,935.97,621.81,0.0633,-0.1658,-0.4216,0.983,1.000
45,1.8000,0,23,left_hip,898.59,660.98,0.0333,-0.0249,0.1037,1.000,1.000
45,1.8000,0,24,right_hip,883.98,672.14,-0.0349,0.0199,-0.1004,1.000,1.000
45,1.8000,0,25,left_knee,952.45,738.89,0.2191,0.3277,0.0824,0.850,1.000
45,1.8000,0,26,right_knee,944.78,745.53,0.1580,0.2861,-0.1465,0.996,1.000
45,1.8000,0,27,left_ankle,899.14,811.91,0.1083,0.6576,0.2788,0.863,1.000
45,1.8000,0,28,right_ankle,884.07,825.65,-0.0237,0.6362,-0.0224,0.992,0.999
45,1.8000,0,29,left_heel,882.53,824.80,0.0760,0.6942,0.3101,0.876,1.000
45,1.8000,0,30,right_heel,868.38,835.01,-0.0389,0.6674,-0.0373,0.946,0.999
